,ts,resp_pkts,id.resp_h,resp_l2_addr,orig_l2_addr,source,orig_bytes,duration,uid,LINE_ID,local_resp,cat,conn_state,host,local_orig,service,offset,id.orig_h,resp_bytes,orig_ip_bytes,missed_bytes,id.resp_p,resp_ip_bytes,orig_pkts,history,GROUP_ID,batchtime,@timestamp,id.orig_p,proto
537,1580000000000.0,0,ff02,33,0,/opt/bro/spool/bro/conn.log,100.0,1.2e-05,CLPqZV1x22OxA67sw2,1001,False,conn,S0,wxs22cae,False,udp_547,229238060,fe80,0.0,196,0,547,0,2,D,sie866f9,2020-03-01T01,2020-03-01T01,546.0,udp
538,1580000000000.0,1,129.103.84.215,0,7c,/opt/bro/spool/bro/conn.log,38.0,0.555759,CYeiuu18B2ETChi4Gb,1001,False,conn,SF,wxs22cae,True,dns,229238529,10.192.25.192,177.0,66,0,53,205,1,Dd,sie866f9,2020-03-01T01,2020-03-01T01,17599.0,udp
539,1580000000000.0,1,129.103.84.215,0,c0,/opt/bro/spool/bro/conn.log,43.0,0.258589,ChDLuS1UHHuJanwhr,1001,False,conn,SF,wxs22cae,True,dns,229238996,10.192.25.59,291.0,71,0,53,319,1,Dd,sie866f9,2020-03-01T01,2020-03-01T01,24436.0,udp
540,1580000000000.0,0,ff02,33,4,/opt/bro/spool/bro/conn.log,100.0,1.1e-05,CR8MMu2pV7iAcOaWKc,1001,False,conn,S0,wxs22cae,False,udp_547,229239450,fe80,0.0,196,0,547,0,2,D,sie866f9,2020-03-01T01,2020-03-01T01,546.0,udp
541,1580000000000.0,0,255.255.255.255,ff,0,/opt/bro/spool/bro/conn.log,756.0,0.000553,CfEhCXGxQyxZs2Djc,1001,False,conn,S0,wxs22cae,True,udp_5246,229239901,10.192.24.144,0.0,868,0,5246,0,4,D,sie866f9,2020-03-01T01,2020-03-01T01,51036.0,udp
542,1580000000000.0,0,ff02,33,2c,/opt/bro/spool/bro/conn.log,100.0,1.2e-05,COmViO1gqDlZwXycDj,1001,False,conn,S0,wxs22cae,False,udp_547,229240356,fe80,0.0,196,0,547,0,2,D,sie866f9,2020-03-01T01,2020-03-01T01,546.0,udp
543,1580000000000.0,0,10.192.24.196,2c,0,/opt/bro/spool/bro/conn.log,96.0,3e-06,Cm84Lz3JgLylnra5Z1,1001,True,conn,S0,wxs22cae,False,udp_123,229240804,129.103.84.215,0.0,152,0,123,0,2,D,sie866f9,2020-03-01T01,2020-03-01T01,123.0,udp
544,1580000000000.0,1,129.103.84.215,0,7c,/opt/bro/spool/bro/conn.log,35.0,0.001895,C3PcbDOH0rwoO3mpl,1001,False,conn,SF,wxs22cae,True,dns,229241269,10.192.24.93,85.0,63,0,53,113,1,Dd,sie866f9,2020-03-01T01,2020-03-01T01,1493.0,udp
545,1580000000000.0,0,ff02,33,2c,/opt/bro/spool/bro/conn.log,100.0,1e-05,CTflaE2jiGy6JepJi2,1001,False,conn,S0,wxs22cae,False,udp_547,229241724,fe80,0.0,196,0,547,0,2,D,sie866f9,2020-03-01T01,2020-03-01T01,546.0,udp
546,1580000000000.0,1,129.103.84.215,0,7c,/opt/bro/spool/bro/conn.log,35.0,0.0018859999999999999,Cgjvx61n6TQJ88j2vc,1001,False,conn,SF,wxs22cae,True,dns,229242192,10.192.25.182,99.0,63,0,53,127,1,Dd,sie866f9,2020-03-01T01,2020-03-01T01,15587.0,udp
547,1580000000000.0,0,255.255.255.255,ff,70,/opt/bro/spool/bro/conn.log,756.0,0.0005650000000000001,C3FN5b27x4n7jB0LCe,1001,False,conn,S0,wxs22cae,True,udp_5246,229242645,10.192.24.182,0.0,868,0,5246,0,4,D,sie866f9,2020-03-01T01,2020-03-01T01,58814.0,udp
548,1580000000000.0,0,ff02,33,54,/opt/bro/spool/bro/conn.log,1190.0,63.004709999999996,CTmXaW3QBdzzkg7XB5,1001,False,conn,S0,wxs22cae,False,udp_547,229243105,fe80,0.0,1862,0,547,0,14,D,sie866f9,2020-03-01T01,2020-03-01T01,546.0,udp
549,1580000000000.0,0,255.255.255.255,ff,84,/opt/bro/spool/bro/conn.log,756.0,0.000609,CYYKMZ3qqrjTG2VaT9,1001,False,conn,S0,wxs22cae,True,udp_5246,229243558,10.192.24.166,0.0,868,0,5246,0,4,D,sie866f9,2020-03-01T01,2020-03-01T01,51977.0,udp
550,1580000000000.0,0,239.255.255.250,1,4,/opt/bro/spool/bro/conn.log,1392.0,3.019371,CRzUxIOkzrv1hk546,1001,False,conn,S0,wxs22cae,True,udp_1900,229244011,10.192.24.115,0.0,1616,0,1900,0,8,D,sie866f9,2020-03-01T01,2020-03-01T01,49700.0,udp
551,1580000000000.0,0,255.255.255.255,ff,4,/opt/bro/spool/bro/conn.log,756.0,0.000549,CPRX5B13nityYdbDSe,1001,False,conn,S0,wxs22cae,True,udp_5246,229244464,10.192.24.167,0.0,868,0,5246,0,4,D,sie866f9,2020-03-01T01,2020-03-01T01,49164.0,udp
552,1580000000000.0,0,255.255.255.255,ff,70,/opt/bro/spool/bro/conn.log,756.0,0.000558,CBr3KK3v6bcx2YErpa,1001,False,conn,S0,wxs22cae,True,udp_5246,229244917,10.192.24.180,0.0,868,0,5246,0,4,D,sie866f9,2020-03-01T01,2020-03-01T01,59586.0,udp
553,1580000000000.0,0,255.255.255.255,ff,0,/opt/bro/spool/bro/conn.log,756.0,0.000549,CkeqVp3V8pd6hQ9D2l,1001,False,conn,S0,wxs22cae,True,udp_5246,229245370,10.192.24.144,0.0,868,0,5246,0,4,D,sie866f9,2020-03-01T01,2020-03-01T01,51036.0,udp
554,1580000000000.0,0,255.255.255.255,ff,2c,/opt/bro/spool/bro/conn.log,756.0,0.000874,CRgJUc1vJRKSqQcNS,1001,False,conn,S0,wxs22cae,True,udp_5246,229245822,10.192.24.164,0.0,868,0,5246,0,4,D,sie866f9,2020-03-01T01,2020-03-01T01,61232.0,udp
555,1580000000000.0,1,129.103.84.215,0,7c,/opt/bro/spool/bro/conn.log,41.0,0.00086,CXTFwv2hYuPz489VP9,1001,False,conn,SF,wxs22cae,True,dns,229246290,10.192.25.205,210.0,69,0,53,238,1,Dd,sie866f9,2020-03-01T01,2020-03-01T01,30591.0,udp
556,1580000000000.0,0,255.255.255.255,ff,84,/opt/bro/spool/bro/conn.log,756.0,0.000849,CgDzge2YHsRipksAMc,1001,False,conn,S0,wxs22cae,True,udp_5246,229246743,10.192.24.161,0.0,868,0,5246,0,4,D,sie866f9,2020-03-01T01,2020-03-01T01,55884.0,udp
557,1580000000000.0,2,129.103.84.215,0,7c,/opt/bro/spool/bro/conn.log,35.0,0.0017640000000000002,C72zS42gFTBeObIuV,1001,False,conn,SF,wxs22cae,True,dns,229247210,10.192.25.174,198.0,63,0,53,254,1,Dd,sie866f9,2020-03-01T01,2020-03-01T01,1781.0,udp
558,1580000000000.0,0,255.255.255.255,ff,84,/opt/bro/spool/bro/conn.log,756.0,0.000542,CaUAg23f0L5nXwzKLh,1001,False,conn,S0,wxs22cae,True,udp_5246,229247663,10.192.24.172,0.0,868,0,5246,0,4,D,sie866f9,2020-03-01T01,2020-03-01T01,64570.0,udp
559,1580000000000.0,1,129.103.84.215,0,7c,/opt/bro/spool/bro/conn.log,35.0,0.0018510000000000002,CUBCVc2jz5hfLh8fzd,1001,False,conn,SF,wxs22cae,True,dns,229248131,10.192.25.205,85.0,63,0,53,113,1,Dd,sie866f9,2020-03-01T01,2020-03-01T01,21467.0,udp
560,1580000000000.0,0,10.192.24.127,ff,8,/opt/bro/spool/bro/conn.log,2362.0,10.015799000000001,CZvVFNXkwK2ki8Xre,1001,True,conn,S0,wxs22cae,True,udp_138,229248579,10.192.24.5,0.0,2698,0,138,0,12,D,sie866f9,2020-03-01T01,2020-03-01T01,138.0,udp
561,1580000000000.0,0,255.255.255.255,ff,0,/opt/bro/spool/bro/conn.log,756.0,0.0005139999999999999,C2nFyw17J4VPNI87t6,1001,False,conn,S0,wxs22cae,True,udp_5246,229249032,10.192.24.175,0.0,868,0,5246,0,4,D,sie866f9,2020-03-01T01,2020-03-01T01,57240.0,udp
562,1580000000000.0,0,ff02,33,84,/opt/bro/spool/bro/conn.log,100.0,1.2e-05,CcqcsA3Vi4SmVDxODh,1001,False,conn,S0,wxs22cae,False,udp_547,229249489,fe80,0.0,196,0,547,0,2,D,sie866f9,2020-03-01T01,2020-03-01T01,546.0,udp
563,1580000000000.0,0,255.255.255.255,ff,f4,/opt/bro/spool/bro/conn.log,756.0,0.000553,CcgAFW3STARsuQhVFf,1001,False,conn,S0,wxs22cae,True,udp_5246,229249942,10.192.24.145,0.0,868,0,5246,0,4,D,sie866f9,2020-03-01T01,2020-03-01T01,49956.0,udp
564,1580000000000.0,1,129.103.84.215,0,7c,/opt/bro/spool/bro/conn.log,35.0,0.232842,CRd2253ULgXd2DdQFl,1001,False,conn,SF,wxs22cae,True,dns,229250409,10.192.24.93,85.0,63,0,53,113,1,Dd,sie866f9,2020-03-01T01,2020-03-01T01,59845.0,udp
565,1580000000000.0,0,255.255.255.255,ff,4,/opt/bro/spool/bro/conn.log,756.0,0.0005679999999999999,CuFbG34n0HqPAsbLze,1001,False,conn,S0,wxs22cae,True,udp_5246,229250862,10.192.24.136,0.0,868,0,5246,0,4,D,sie866f9,2020-03-01T01,2020-03-01T01,49168.0,udp
566,1580000000000.0,1,129.103.84.215,0,7c,/opt/bro/spool/bro/conn.log,30.0,0.42970200000000003,CJEHv04BFnOKVFoDcj,1001,False,conn,SF,wxs22cae,True,dns,229251328,10.192.25.92,46.0,58,0,53,74,1,Dd,sie866f9,2020-03-01T01,2020-03-01T01,50466.0,udp
567,1580000000000.0,0,ff02,33,70,/opt/bro/spool/bro/conn.log,202.0,1.4000000000000001e-05,Co8FD1hmoKVziB4ve,1001,False,conn,S0,wxs22cae,False,udp_547,229251784,fe80,0.0,298,0,547,0,2,D,sie866f9,2020-03-01T01,2020-03-01T01,546.0,udp
568,1580000000000.0,0,255.255.255.255,ff,78,/opt/bro/spool/bro/conn.log,756.0,0.000567,CS8rIkmg4zSRO1161,1001,False,conn,S0,wxs22cae,True,udp_5246,229252236,10.192.24.179,0.0,868,0,5246,0,4,D,sie866f9,2020-03-01T01,2020-03-01T01,55578.0,udp
569,1580000000000.0,0,ff02,33,f4,/opt/bro/spool/bro/conn.log,1190.0,63.017464000000004,C9ga4e1uQEuRrjXFYk,1001,False,conn,S0,wxs22cae,False,udp_547,229252697,fe80,0.0,1862,0,547,0,14,D,sie866f9,2020-03-01T01,2020-03-01T01,546.0,udp
570,1580000000000.0,1,129.103.84.215,0,7c,/opt/bro/spool/bro/conn.log,31.0,0.000762,CYMnL62KtuQmWnnm18,1001,False,conn,SF,wxs22cae,True,dns,229253163,10.192.25.97,47.0,59,0,53,75,1,Dd,sie866f9,2020-03-01T01,2020-03-01T01,53048.0,udp
571,1580000000000.0,0,ff02,33,ec,/opt/bro/spool/bro/conn.log,100.0,1.4000000000000001e-05,CdPgadIhrsls6JM85,1001,False,conn,S0,wxs22cae,False,udp_547,229253619,fe80,0.0,196,0,547,0,2,D,sie866f9,2020-03-01T01,2020-03-01T01,546.0,udp
572,1580000000000.0,0,202.12.97.45,0,7c,/opt/bro/spool/bro/conn.log,0.0,0.0,CuxqFO1HXGOS7xCCsi,1001,False,conn,S0,wxs22cae,True,udp_123,229254014,10.192.25.91,0.0,76,0,123,0,1,D,sie866f9,2020-03-01T01,2020-03-01T01,47933.0,udp
573,1580000000000.0,0,239.255.255.250,1,a4,/opt/bro/spool/bro/conn.log,1384.0,3.016276,CownH14gO9JOKZc5sh,1001,False,conn,S0,wxs22cae,True,udp_1900,229254467,10.192.24.43,0.0,1608,0,1900,0,8,D,sie866f9,2020-03-01T01,2020-03-01T01,63283.0,udp
574,1580000000000.0,0,255.255.255.255,ff,84,/opt/bro/spool/bro/conn.log,756.0,0.000551,CmyBx93MCDsPP54vGc,1001,False,conn,S0,wxs22cae,True,udp_5246,229254920,10.192.24.173,0.0,868,0,5246,0,4,D,sie866f9,2020-03-01T01,2020-03-01T01,50030.0,udp
575,1580000000000.0,1,129.103.84.215,0,7c,/opt/bro/spool/bro/conn.log,35.0,0.071463,CAQVDuP6D5jCGAGe3,1001,False,conn,SF,wxs22cae,True,dns,229255387,10.192.25.183,99.0,63,0,53,127,1,Dd,sie866f9,2020-03-01T01,2020-03-01T01,29092.0,udp
576,1580000000000.0,0,255.255.255.255,ff,84,/opt/bro/spool/bro/conn.log,756.0,0.0008939999999999999,CHDaUB2CUM4H7XffI5,1001,False,conn,S0,wxs22cae,True,udp_5246,229255839,10.192.24.163,0.0,868,0,5246,0,4,D,sie866f9,2020-03-01T01,2020-03-01T01,64347.0,udp
577,1580000000000.0,0,239.255.255.250,1,4,/opt/bro/spool/bro/conn.log,1392.0,3.013009,C2aTbF4d5KVMV07At1,1001,False,conn,S0,wxs22cae,True,udp_1900,229256294,10.192.24.115,0.0,1616,0,1900,0,8,D,sie866f9,2020-03-01T01,2020-03-01T01,63886.0,udp
578,1580000000000.0,2,129.103.84.215,0,7c,/opt/bro/spool/bro/conn.log,82.0,5.003151,CWDjDV1i7EvDBX0iUl,1001,False,conn,SF,wxs22cae,True,dns,229256763,10.192.25.92,420.0,138,0,53,476,2,Dd,sie866f9,2020-03-01T01,2020-03-01T01,35084.0,udp
579,1580000000000.0,0,255.255.255.255,ff,84,/opt/bro/spool/bro/conn.log,756.0,0.000858,CFvl3vPadXB3xc2Ek,1001,False,conn,S0,wxs22cae,True,udp_5246,229257215,10.192.24.161,0.0,868,0,5246,0,4,D,sie866f9,2020-03-01T01,2020-03-01T01,55884.0,udp
580,1580000000000.0,0,ff02,33,84,/opt/bro/spool/bro/conn.log,100.0,1.2e-05,CFVSbI2rb9yni1qndf,1001,False,conn,S0,wxs22cae,False,udp_547,229257672,fe80,0.0,196,0,547,0,2,D,sie866f9,2020-03-01T01,2020-03-01T01,546.0,udp
581,1580000000000.0,1,129.103.84.215,0,7c,/opt/bro/spool/bro/conn.log,30.0,0.071614,CvfZZI2oAOtub82xI5,1001,False,conn,SF,wxs22cae,True,dns,229258139,10.192.25.195,94.0,58,0,53,122,1,Dd,sie866f9,2020-03-01T01,2020-03-01T01,9742.0,udp
582,1580000000000.0,0,ff02,33,4,/opt/bro/spool/bro/conn.log,100.0,1.1e-05,CxSx3d1HkARYSGhkyh,1001,False,conn,S0,wxs22cae,False,udp_547,229258592,fe80,0.0,196,0,547,0,2,D,sie866f9,2020-03-01T01,2020-03-01T01,546.0,udp
583,1580000000000.0,0,255.255.255.255,ff,84,/opt/bro/spool/bro/conn.log,756.0,0.000544,C4xwl349PmnXakBBWl,1001,False,conn,S0,wxs22cae,True,udp_5246,229259045,10.192.24.178,0.0,868,0,5246,0,4,D,sie866f9,2020-03-01T01,2020-03-01T01,61598.0,udp
584,1580000000000.0,0,10.192.24.127,ff,0,/opt/bro/spool/bro/conn.log,484.0,8e-06,Cfj7R716WeDECRLAZ2,1001,True,conn,S0,wxs22cae,True,udp_138,229259490,10.192.24.9,0.0,540,0,138,0,2,D,sie866f9,2020-03-01T01,2020-03-01T01,138.0,udp
585,1580000000000.0,0,255.255.255.255,ff,0,/opt/bro/spool/bro/conn.log,756.0,0.000536,Cz1Y7i4rMUH5DsI5oh,1001,False,conn,S0,wxs22cae,True,udp_5246,229259942,10.192.24.177,0.0,868,0,5246,0,4,D,sie866f9,2020-03-01T01,2020-03-01T01,64834.0,udp
586,1580000000000.0,1,129.103.84.215,0,7c,/opt/bro/spool/bro/conn.log,35.0,0.001912,CkJlAx26fi3OynVyu9,1001,False,conn,SF,wxs22cae,True,dns,229260410,10.192.25.198,99.0,63,0,53,127,1,Dd,sie866f9,2020-03-01T01,2020-03-01T01,52356.0,udp
587,1580000000000.0,0,255.255.255.255,ff,84,/opt/bro/spool/bro/conn.log,756.0,0.000627,COmQzclKKV3ckcJDg,1001,False,conn,S0,wxs22cae,True,udp_5246,229260862,10.192.24.171,0.0,868,0,5246,0,4,D,sie866f9,2020-03-01T01,2020-03-01T01,49646.0,udp
588,1580000000000.0,0,ff02,33,4,/opt/bro/spool/bro/conn.log,100.0,1.1e-05,C5aHa22EYFeq51s6i3,1001,False,conn,S0,wxs22cae,False,udp_547,229261316,fe80,0.0,196,0,547,0,2,D,sie866f9,2020-03-01T01,2020-03-01T01,546.0,udp
589,1580000000000.0,2,129.103.84.215,0,7c,/opt/bro/spool/bro/conn.log,35.0,0.001871,CozEoX2Ptow9AsJ58,1001,False,conn,SF,wxs22cae,True,dns,229261784,10.192.25.174,198.0,63,0,53,254,1,Dd,sie866f9,2020-03-01T01,2020-03-01T01,27134.0,udp
590,1580000000000.0,0,ff02,33,d4,/opt/bro/spool/bro/conn.log,100.0,1.2e-05,ClquST3VfyUYXDLwv9,1001,False,conn,S0,wxs22cae,False,udp_547,229262241,fe80,0.0,196,0,547,0,2,D,sie866f9,2020-03-01T01,2020-03-01T01,546.0,udp
591,1580000000000.0,0,ff02,33,84,/opt/bro/spool/bro/conn.log,100.0,1.2e-05,CpxADn1cRlqCddCTBi,1001,False,conn,S0,wxs22cae,False,udp_547,229262696,fe80,0.0,196,0,547,0,2,D,sie866f9,2020-03-01T01,2020-03-01T01,546.0,udp
592,1580000000000.0,0,255.255.255.255,ff,84,/opt/bro/spool/bro/conn.log,756.0,0.00054,Cc270g1k7VPKDF6KH7,1001,False,conn,S0,wxs22cae,True,udp_5246,229263148,10.192.24.178,0.0,868,0,5246,0,4,D,sie866f9,2020-03-01T01,2020-03-01T01,61598.0,udp
593,1580000000000.0,0,255.255.255.255,ff,ec,/opt/bro/spool/bro/conn.log,756.0,0.000557,CycNUT1F6ZxkXDLHl,1001,False,conn,S0,wxs22cae,True,udp_5246,229263600,10.192.24.141,0.0,868,0,5246,0,4,D,sie866f9,2020-03-01T01,2020-03-01T01,55369.0,udp
594,1580000000000.0,0,ff02,33,a4,/opt/bro/spool/bro/conn.log,1520.0,64.030527,CrunLW17IRjFoIiOia,1001,False,conn,S0,wxs22cae,False,udp_547,229264061,fe80,0.0,2288,0,547,0,16,D,sie866f9,2020-03-01T01,2020-03-01T01,546.0,udp
595,1580000000000.0,0,ff02,33,ec,/opt/bro/spool/bro/conn.log,100.0,1.2e-05,CwCKVZjCukqSJAQYb,1001,False,conn,S0,wxs22cae,False,udp_547,229264517,fe80,0.0,196,0,547,0,2,D,sie866f9,2020-03-01T01,2020-03-01T01,546.0,udp
596,1580000000000.0,0,ff02,33,0,/opt/bro/spool/bro/conn.log,100.0,1.2e-05,CyvyMVMY2fKV6tdr7,1001,False,conn,S0,wxs22cae,False,udp_547,229264972,fe80,0.0,196,0,547,0,2,D,sie866f9,2020-03-01T01,2020-03-01T01,546.0,udp
597,1580000000000.0,0,ff02,33,70,/opt/bro/spool/bro/conn.log,100.0,1.2e-05,CDJivw1XoNmV9umRI2,1001,False,conn,S0,wxs22cae,False,udp_547,229265429,fe80,0.0,196,0,547,0,2,D,sie866f9,2020-03-01T01,2020-03-01T01,546.0,udp
598,1580000000000.0,0,ff02,33,84,/opt/bro/spool/bro/conn.log,100.0,1.1e-05,CztApD40qrEwHKv7y2,1001,False,conn,S0,wxs22cae,False,udp_547,229265885,fe80,0.0,196,0,547,0,2,D,sie866f9,2020-03-01T01,2020-03-01T01,546.0,udp
599,1580000000000.0,0,255.255.255.255,ff,f4,/opt/bro/spool/bro/conn.log,756.0,0.000549,COejmn2jsxiPPM3x84,1001,False,conn,S0,wxs22cae,True,udp_5246,229266338,10.192.24.145,0.0,868,0,5246,0,4,D,sie866f9,2020-03-01T01,2020-03-01T01,49956.0,udp
600,1580000000000.0,0,255.255.255.255,ff,84,/opt/bro/spool/bro/conn.log,756.0,0.000529,CaXBdN3aSmBGh9Lutf,1001,False,conn,S0,wxs22cae,True,udp_5246,229266790,10.192.24.171,0.0,868,0,5246,0,4,D,sie866f9,2020-03-01T01,2020-03-01T01,49646.0,udp
601,1580000000000.0,0,ff02,33,2c,/opt/bro/spool/bro/conn.log,100.0,1.2e-05,CJm9gV3TgUZGyrHz36,1001,False,conn,S0,wxs22cae,False,udp_547,229267246,fe80,0.0,196,0,547,0,2,D,sie866f9,2020-03-01T01,2020-03-01T01,546.0,udp
602,1580000000000.0,0,139.180.208.152,0,7c,/opt/bro/spool/bro/conn.log,0.0,0.0,Cz2rk12rC6ntZyhTR6,1001,False,conn,S0,wxs22cae,True,udp_123,229267645,10.192.25.195,0.0,76,0,123,0,1,D,sie866f9,2020-03-01T01,2020-03-01T01,33457.0,udp
603,1580000000000.0,0,255.255.255.255,ff,ec,/opt/bro/spool/bro/conn.log,756.0,0.000516,CsPDAo3INyqjcz2WQh,1001,False,conn,S0,wxs22cae,True,udp_5246,229268098,10.192.24.141,0.0,868,0,5246,0,4,D,sie866f9,2020-03-01T01,2020-03-01T01,55369.0,udp
604,1580000000000.0,0,133.243.238.163,0,7c,/opt/bro/spool/bro/conn.log,0.0,0.0,CaOfM73qgg6JoXpRPi,1001,False,conn,S0,wxs22cae,True,udp_123,229268497,10.192.25.192,0.0,76,0,123,0,1,D,sie866f9,2020-03-01T01,2020-03-01T01,42709.0,udp
605,1580000000000.0,0,ff02,33,70,/opt/bro/spool/bro/conn.log,100.0,1.1e-05,CqO93E4bKQ38sG91dd,1001,False,conn,S0,wxs22cae,False,udp_547,229268953,fe80,0.0,196,0,547,0,2,D,sie866f9,2020-03-01T01,2020-03-01T01,546.0,udp
606,1580000000000.0,1,129.103.84.215,0,c0,/opt/bro/spool/bro/conn.log,42.0,1.458952,CQNdzk3vn5OwHq5cQc,1001,False,conn,SF,wxs22cae,True,dns,229269420,10.192.25.59,74.0,70,0,53,102,1,Dd,sie866f9,2020-03-01T01,2020-03-01T01,16316.0,udp
607,1580000000000.0,0,10.192.24.255,ff,24,/opt/bro/spool/bro/conn.log,422.0,6e-06,C5R6oT2eK0IWQA0E49,1001,True,conn,S0,wxs22cae,True,udp_138,229269867,10.192.24.227,0.0,478,0,138,0,2,D,sie866f9,2020-03-01T01,2020-03-01T01,138.0,udp
608,1580000000000.0,0,255.255.255.255,ff,ec,/opt/bro/spool/bro/conn.log,756.0,0.000543,CvPBeI2PFP74R5UVn5,1001,False,conn,S0,wxs22cae,True,udp_5246,229270320,10.192.24.143,0.0,868,0,5246,0,4,D,sie866f9,2020-03-01T01,2020-03-01T01,55270.0,udp
609,1580000000000.0,0,255.255.255.255,ff,84,/opt/bro/spool/bro/conn.log,756.0,0.000542,CoBjtwXsN5szWiZqk,1001,False,conn,S0,wxs22cae,True,udp_5246,229270772,10.192.24.172,0.0,868,0,5246,0,4,D,sie866f9,2020-03-01T01,2020-03-01T01,64570.0,udp
610,1580000000000.0,0,255.255.255.255,ff,0,/opt/bro/spool/bro/conn.log,756.0,0.000544,ChRC0Y108WbK3yWKxf,1001,False,conn,S0,wxs22cae,True,udp_5246,229271225,10.192.24.144,0.0,868,0,5246,0,4,D,sie866f9,2020-03-01T01,2020-03-01T01,51036.0,udp
611,1580000000000.0,0,255.255.255.255,ff,0,/opt/bro/spool/bro/conn.log,756.0,0.000478,Cg9G8G19FJgdbSB9yg,1001,False,conn,S0,wxs22cae,True,udp_5246,229271677,10.192.24.175,0.0,868,0,5246,0,4,D,sie866f9,2020-03-01T01,2020-03-01T01,57240.0,udp
612,1580000000000.0,0,255.255.255.255,ff,0,/opt/bro/spool/bro/conn.log,756.0,0.0005200000000000001,CWsoJh1HVFQXyAJyQ4,1001,False,conn,S0,wxs22cae,True,udp_5246,229272129,10.192.24.168,0.0,868,0,5246,0,4,D,sie866f9,2020-03-01T01,2020-03-01T01,61665.0,udp
613,1580000000000.0,0,ff02,33,ec,/opt/bro/spool/bro/conn.log,100.0,1.4000000000000001e-05,C8L9822CMEWjQoI6Q2,1001,False,conn,S0,wxs22cae,False,udp_547,229272586,fe80,0.0,196,0,547,0,2,D,sie866f9,2020-03-01T01,2020-03-01T01,546.0,udp
614,1580000000000.0,0,255.255.255.255,ff,84,/opt/bro/spool/bro/conn.log,756.0,0.000538,CTVKjy2wHwNENW8dg7,1001,False,conn,S0,wxs22cae,True,udp_5246,229273039,10.192.24.178,0.0,868,0,5246,0,4,D,sie866f9,2020-03-01T01,2020-03-01T01,61598.0,udp
615,1580000000000.0,0,ff02,33,84,/opt/bro/spool/bro/conn.log,100.0,1.4999999999999999e-05,CxUX7s4UeFgY5gka9,1001,False,conn,S0,wxs22cae,False,udp_547,229273495,fe80,0.0,196,0,547,0,2,D,sie866f9,2020-03-01T01,2020-03-01T01,546.0,udp
616,1580000000000.0,0,ff02,33,84,/opt/bro/spool/bro/conn.log,100.0,1.2e-05,CUe4Pk4WGKe2dGH5w1,1001,False,conn,S0,wxs22cae,False,udp_547,229273952,fe80,0.0,196,0,547,0,2,D,sie866f9,2020-03-01T01,2020-03-01T01,546.0,udp
617,1580000000000.0,1,129.103.84.215,0,7c,/opt/bro/spool/bro/conn.log,35.0,0.0008349999999999999,CJihOl1Aox2Xrjp0Qd,1001,False,conn,SF,wxs22cae,True,dns,229274419,10.192.24.93,85.0,63,0,53,113,1,Dd,sie866f9,2020-03-01T01,2020-03-01T01,52579.0,udp
618,1580000000000.0,0,255.255.255.255,ff,0,/opt/bro/spool/bro/conn.log,756.0,0.000532,CtoY2B3d62IfxOXk4e,1001,False,conn,S0,wxs22cae,True,udp_5246,229274872,10.192.24.168,0.0,868,0,5246,0,4,D,sie866f9,2020-03-01T01,2020-03-01T01,61665.0,udp
619,1580000000000.0,0,255.255.255.255,ff,78,/opt/bro/spool/bro/conn.log,756.0,0.000589,CFcUcJhVCNmtWzMW1,1001,False,conn,S0,wxs22cae,True,udp_5246,229275324,10.192.24.179,0.0,868,0,5246,0,4,D,sie866f9,2020-03-01T01,2020-03-01T01,55578.0,udp
620,1580000000000.0,0,255.255.255.255,ff,84,/opt/bro/spool/bro/conn.log,756.0,0.000895,CnM7eGy6Q9chWHwKa,1001,False,conn,S0,wxs22cae,True,udp_5246,229275776,10.192.24.163,0.0,868,0,5246,0,4,D,sie866f9,2020-03-01T01,2020-03-01T01,64347.0,udp
621,1580000000000.0,0,ff02,33,2c,/opt/bro/spool/bro/conn.log,100.0,1.2e-05,CQJrOW2yJJY5vy84Eg,1001,False,conn,S0,wxs22cae,False,udp_547,229276232,fe80,0.0,196,0,547,0,2,D,sie866f9,2020-03-01T01,2020-03-01T01,546.0,udp
622,1580000000000.0,0,ff02,33,d4,/opt/bro/spool/bro/conn.log,100.0,1.1e-05,CSoYQz1jkq3ziTvLcc,1001,False,conn,S0,wxs22cae,False,udp_547,229276689,fe80,0.0,196,0,547,0,2,D,sie866f9,2020-03-01T01,2020-03-01T01,546.0,udp
623,1580000000000.0,0,10.192.24.127,ff,0,/opt/bro/spool/bro/conn.log,1000.0,12.767700999999999,C6GkaB3WIVC0TUjM6a,1001,True,conn,S0,wxs22cae,True,dns,229277154,10.192.24.2,0.0,1560,0,137,0,20,D,sie866f9,2020-03-01T01,2020-03-01T01,137.0,udp
624,1580000000000.0,0,255.255.255.255,ff,ec,/opt/bro/spool/bro/conn.log,756.0,0.0005610000000000001,Cgeywu1aQv7GE6GzDj,1001,False,conn,S0,wxs22cae,True,udp_5246,229277607,10.192.24.138,0.0,868,0,5246,0,4,D,sie866f9,2020-03-01T01,2020-03-01T01,55380.0,udp
625,1580000000000.0,0,255.255.255.255,ff,0,/opt/bro/spool/bro/conn.log,756.0,0.00049,CbOAfu1a5ChjTUMhSg,1001,False,conn,S0,wxs22cae,True,udp_5246,229164926,10.192.24.176,0.0,868,0,5246,0,4,D,sie866f9,2020-03-01T01,2020-03-01T01,62051.0,udp
